j1_position,ee_position_x,j1_effort,time,j2_effort,j2_position,ee_position_z,ee_position_y,j1_velocity,j2_velocity
1.569999995893948,-2.0593523272836693e-09,4.106051498808938e-07,16.182,2.5126567493316543e-09,-2.5304203177256568e-11,1.1,0.0,6.6414622741260715e-15,-1.2224607711242578e-14
1.569999995893948,-2.0593521052390644e-09,4.106051498808938e-07,16.202,2.5304203177256568e-09,-2.5304203177256568e-11,1.1,0.0,7.303700857036152e-15,-1.3582212562668316e-14
1.569999995893948,-2.0593521052390644e-09,4.106051498808938e-07,16.222,2.5304203177256568e-09,-2.5304203177256568e-11,1.1,0.0,7.967199759003286e-15,-1.4939929400205335e-14
1.569999995893948,-2.0593521052390644e-09,4.106051498808938e-07,16.242,2.5304203177256568e-09,-2.5304203177256568e-11,1.1,0.0,8.632427322300604e-15,-1.6298401766301346e-14
1.569999995893948,-2.0593521052390644e-09,4.106051498808938e-07,16.262,2.530509135567627e-09,-2.5305091355676268e-11,1.1,0.0,-9.623809673053603e-15,2.0795192716848108e-14
1.569999995893948,-2.0593523272836693e-09,4.106051498808938e-07,16.282,2.530509135567627e-09,-2.5305091355676268e-11,1.1,0.0,-1.0592857145244179e-14,2.278760500983349e-14
1.569999995893948,-2.0593523272836693e-09,4.106051498808938e-07,16.302,2.5304203177256568e-09,-2.5304203177256568e-11,1.1,0.0,7.196299716324401e-15,-1.3337335207435913e-14
1.569999995893948,-2.0593521052390644e-09,4.106051498808938e-07,16.322,2.5304203177256568e-09,-2.5304203177256568e-11,1.1,0.0,7.861725390876075e-15,-1.4696413637512966e-14
1.569999995893948,-2.0593521052390644e-09,4.106051498808938e-07,16.342,2.5304203177256568e-09,-2.5304203177256568e-11,1.1,0.0,8.528798086613183e-15,-1.6056128706027253e-14
1.569999995893948,-2.0593521052390644e-09,4.106051498808938e-07,16.362,2.530509135567627e-09,-2.5305091355676268e-11,1.1,0.0,-9.398334167276983e-15,2.0365756039066537e-14
1.569999995893948,-2.0593523272836693e-09,4.106051498808938e-07,16.382,2.530509135567627e-09,-2.5305091355676268e-11,1.1,0.0,-1.0364851237104284e-14,2.2356650074615086e-14
1.569999995893948,-2.0593523272836693e-09,4.106051498808938e-07,16.402,2.5304203177256568e-09,-2.5304203177256568e-11,1.1,0.0,7.099722033595909e-15,-1.3099459570070641e-14
1.569999995893948,-2.0593521052390644e-09,4.106051498808938e-07,16.422,2.5304203177256568e-09,-2.5304203177256568e-11,1.1,0.0,7.767166956265968e-15,-1.445998551351598e-14
1.569999995893948,-2.0593521052390644e-09,4.106051498808938e-07,16.442,2.5304203177256568e-09,-2.5304203177256568e-11,1.1,0.0,8.436185244394118e-15,-1.5821035877571683e-14
1.569999995893948,-2.0593521052390644e-09,4.106051498808938e-07,16.462,2.530509135567627e-09,-2.5305091355676268e-11,1.1,0.0,-9.16187499931116e-15,1.9929103511358055e-14
1.569999995893948,-2.0593523272836693e-09,4.106051498808938e-07,16.482,2.530509135567627e-09,-2.5305091355676268e-11,1.1,0.0,-1.0125792810400649e-14,2.1918437381723955e-14
