j1_position,ee_position_x,j1_effort,time,j2_effort,j2_position,ee_position_z,ee_position_y,j1_velocity,j2_velocity
0.17618323009432135,-0.12116733297262118,0.09587770337424151,6.682,-0.9236366608299774,1.926930028535935,0.861808191477839,0.0,-0.2364147603457482,0.7696596851863478
0.17133168387028785,-0.11904073106364885,0.28830324768598226,6.702,-0.9165633045100897,1.94230157670005,0.8593215382717745,0.0,-0.24760573043529538,0.7671030084422854
0.16625036032764395,-0.1169934108192803,-0.37412485904139914,6.7219999999999995,-0.9865432442045803,1.9576327334617858,0.8567785834102405,0.0,-0.2630683351414669,0.7689889096568197
0.16079867438222895,-0.11502160094703637,-0.09282617361072498,6.742,-1.0635860612974566,1.9730383917460834,0.8541898328953187,0.0,-0.28013670309583577,0.7701965005590082
0.15506174692806862,-0.11313466537498823,0.11747288924363775,6.7620000000000005,-1.0333249174769643,1.9884074849654088,0.851525828581096,0.0,-0.2923844060343469,0.7664686728961206
0.14907537289146422,-0.11133228808731016,-0.5883307767700314,6.782,-1.174714269423606,2.003711020634345,0.8488129082286939,0.0,-0.30859205923386185,0.7663847690576551
0.14270466520234937,-0.10960943057336242,-0.295027917185263,6.802,-1.2122081730441792,2.0190402527478426,0.846060916501249,0.0,-0.3265541855471328,0.7654740156843545
0.13602734516265524,-0.10797782272023343,-0.06486470320170645,6.822,-1.1571870195913665,2.0343008334853323,0.8432444002285451,0.0,-0.33996176054628435,0.7604950884420429
0.12907903233813744,-0.1064352336238561,-0.8173417557502309,6.842,-1.3746031341777534,2.049468913497371,0.8403868580079975,0.0,-0.35699479766866726,0.7583095601039933
0.12173084394022293,-0.10497534011446993,-0.5105419465445522,6.862,-1.369830951357602,2.064610660448766,0.837497385128843,0.0,-0.37593739228380857,0.7551356303596799
0.1140528271828769,-0.10361230617382786,-0.258671936430789,6.882,-1.2881381492742836,2.079649359980152,0.8345548847671481,0.0,-0.3905987688129624,0.7488109674201449
0.10608067503828433,-0.10115664046366829,-1.058959253044613,6.902,-1.5868762990529317,2.0945664456861053,0.8285799347101475,0.0,-0.4085028817112062,0.744346257364806
0.0976925076738775,-0.10115664046366829,-0.7378423419559077,6.922,-1.536127109010638,2.1094007486631483,0.8285799347101475,0.0,-0.4284710500907641,0.7387188310169418
0.08895004111283544,-0.10007311473652583,-0.4627343967727261,6.942,-1.4254787753481895,2.1240947776635704,0.8255394870550096,0.0,-0.4444586918624546,0.7309406003728047
0.07988925670272184,-0.09908514788070052,-1.3084672767829715,6.962,-1.8112651935907969,2.1386355240358785,0.8224749078636833,0.0,-0.46322351847255566,0.723967430510992
0.07039724229176603,-0.09818383359176155,-0.973243712166477,6.982,-1.7096489771485983,2.1530312477758837,0.8193934451388541,0.0,-0.4841950200881978,0.7156462860286152
0.060526224859697386,-0.09738864978749626,-0.6739320533373849,7.002,-1.5673832746475826,2.167246135147879,0.8162844228767141,0.0,-0.5015412894687313,0.7062975586419595
0.050312630240161305,-0.09669121189580202,-1.557464008443279,7.022,-2.045933191731139,2.181273189068751,0.8131600498236865,0.0,-0.5210709034812497,0.6965311759778341
0.03965578029881467,-0.0960813390219154,-1.2098614495172189,7.042,-1.8872184058203607,2.1950856930825964,0.8100264138641786,0.0,-0.5429209961940333,0.6852247962272466
0.028596614089500427,-0.09518112125246328,-0.8863123483885915,7.062,-1.7103373390543875,2.2086730436219053,0.8037257388064143,0.0,-0.5615917075379397,0.6741874847116189
0.017172058238030807,-0.09518112125246328,-1.7925062690541143,7.082,-2.286659131807192,2.2220349427918666,0.8037257388064143,0.0,-0.5816663745848494,0.6612885688583873
