rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,position,velocity,effort
5248000000,,258,,5,248000000,'',"[joint_1, joint_2]","[5.78992366958174, 0.6562850797452624]","[-0.08692825539050869, -0.060862524677487484]","[3.80329986023169, 1.5593185953147692]"
5268000000,,259,,5,268000000,'',"[joint_1, joint_2]","[5.788307897213303, 0.6551411674408572]","[-0.07530356374953569, -0.05391643688478452]","[3.7453390350364617, 1.5255633159284736]"
5288000000,,260,,5,288000000,'',"[joint_1, joint_2]","[5.786919925381157, 0.654133579630158]","[-0.06412844244495058, -0.04721958994738927]","[3.6851688743626827, 1.4903051370826716]"
5308000000,,261,,5,308000000,'',"[joint_1, joint_2]","[5.785750601736271, 0.6532572135152455]","[-0.053417747187024925, -0.04078291973598079]","[3.623191205076996, 1.453793731293747]"
5328000000,,262,,5,328000000,'',"[joint_1, joint_2]","[5.784790507604835, 0.6525067671818929]","[-0.04318342441643537, -0.034615509600097016]","[3.5597876939610074, 1.416266749977471]"
5348000000,,263,,5,348000000,'',"[joint_1, joint_2]","[5.784030014636335, 0.6518767756998249]","[-0.033434658052748416, -0.028724681052275332]","[3.4953196341967, 1.377949662126577]"
5368000000,,264,,5,368000000,'',"[joint_1, joint_2]","[5.783459338497081, 0.6513616453980786]","[-0.02417801798431943, -0.02311608545609409]","[3.430127832705327, 1.339055654439109]"
5388000000,,265,,5,388000000,'',"[joint_1, joint_2]","[5.783068589582256, 0.6509556862997892]","[-0.015417609561168992, -0.017793796292785685]","[3.3645325920624294, 1.2997855892990662]"
5408000000,,266,,5,408000000,'',"[joint_1, joint_2]","[5.782847820733747, 0.6506531427091877]","[-0.007155223393005219, -0.01276040160314624]","[3.2988337806913495, 1.2603280169795115]"
5428000000,,267,,5,428000000,'',"[joint_1, joint_2]","[5.78278707196464, 0.6504482219512804]","[0.0006095152033627974, -0.008017096223875425]","[3.233310985050053, 1.2208592384294528]"
5448000000,,268,,5,448000000,'',"[joint_1, joint_2]","[5.782876412203938, 0.6503351212721595]","[0.007878997720658205, -0.0035637734606897946]","[3.1682237375648294, 1.1815434150136235]"
5468000000,,269,,5,468000000,'',"[joint_1, joint_2]","[5.783105978086762, 0.6503080529147116]","[0.014657485512208263, 0.0006008841360457835]","[3.103811814142239, 1.1425327216002308]"
5488000000,,270,,5,488000000,'',"[joint_1, joint_2]","[5.783466009826424, 0.6503612673910277]","[0.020950964904746877, 0.004479315203663084]","[3.0402955951840287, 1.1039675394321478]"
5508000000,,271,,5,508000000,'',"[joint_1, joint_2]","[5.78394688421469, 0.6504890749786805]","[0.026767004857058165, 0.00807499149427273]","[2.977876484154165, 1.0659766852748584]"
5528000000,,272,,5,528000000,'',"[joint_1, joint_2]","[5.7845391448059, 0.6506858654735819]","[0.03211461760606624, 0.01139233155936746]","[2.916737377891047, 1.0286776734037066]"
5548000000,,273,,5,548000000,'',"[joint_1, joint_2]","[5.7852335293489325, 0.650946126237125]","[0.037004122699616136, 0.014436616431186412]","[2.8570431830218617, 0.9921770070747984]"
5568000000,,274,,5,568000000,'',"[joint_1, joint_2]","[5.786020994538581, 0.6512644585798402]","[0.041447014773660314, 0.01721390751667249]","[2.798941373016233, 0.9565704962181077]"
5588000000,,275,,5,588000000,'',"[joint_1, joint_2]","[5.78689273816464, 0.6516355925278843]","[0.04545583539128203, 0.019730966896699127]","[2.742562580611432, 0.9219435981948436]"
5608000000,,276,,5,608000000,'',"[joint_1, joint_2]","[5.787840218742883, 0.6520544000222994]","[0.04904404922123367, 0.021995180200877283]","[2.688021220549291, 0.8883717785714198]"
5628000000,,277,,5,628000000,'',"[joint_1, joint_2]","[5.78885517271735, 0.6525159066041235]","[0.05222592479576182, 0.024014482206094638]","[2.635416137783747, 0.8559208889835712]"
5648000000,,278,,5,648000000,'',"[joint_1, joint_2]","[5.789929629327686, 0.6530153016412239]","[0.05501642005041432, 0.025797285285791463]","[2.584831276544877, 0.8246475592864844]"
5668000000,,279,,5,668000000,'',"[joint_1, joint_2]","[5.791055923238992, 0.6535479471550074]","[0.05743107281332765, 0.02735241081631449]","[2.536336365876095, 0.7945996013199834]"
5688000000,,280,,5,688000000,'',"[joint_1, joint_2]","[5.792226705034644, 0.6541093853070707]","[0.05948589637768185, 0.028689023626965217]","[2.489987617502723, 0.7658164217490531]"
5708000000,,281,,5,708000000,'',"[joint_1, joint_2]","[5.793434949674853, 0.6546953446074397]","[0.061197280258819896, 0.029816569561528637]","[2.4458284321276667, 0.7383294415784749]"
5728000000,,282,,5,728000000,'',"[joint_1, joint_2]","[5.794673963025462, 0.6553017449071623]","[0.06258189620737414, 0.030744716200927738]","[2.4038901104943493, 0.7121625200778225]"
5748000000,,283,,5,748000000,'',"[joint_1, joint_2]","[5.795937386562605, 0.655924701238841]","[0.06365660952070637, 0.03148329677987105]","[2.364192565797862, 0.6873323809928122]"
5768000000,,284,,5,768000000,'',"[joint_1, joint_2]","[5.79721920035936, 0.6565605265692067]","[0.06443839566863155, 0.03204225731402929]","[2.3267450342671037, 0.6638490390596059]"
5788000000,,285,,5,788000000,'',"[joint_1, joint_2]","[5.798513724460683, 0.6572057335279604]","[0.06494426222396547, 0.03243160693947368]","[2.291546780977633, 0.6417162249756871]"
5808000000,,286,,5,808000000,'',"[joint_1, joint_2]","[5.799815618752362, 0.6578570351770452]","[0.06519117606547045, 0.032661371451881804]","[2.258587798192262, 0.6209318071201291]"
5828000000,,287,,5,828000000,'',"[joint_1, joint_2]","[5.801119881428948, 0.6585113448840776]","[0.06519599579925406, 0.032741550020130544]","[2.227849493751937, 0.6014882084512314]"
5848000000,,288,,5,848000000,'',"[joint_1, joint_2]","[5.80242184616426, 0.6591657753630651]","[0.06497540932523095, 0.03268207503674744]","[2.199305367268891, 0.583372817141808]"
5868000000,,289,,5,868000000,'',"[joint_1, joint_2]","[5.803717178086464, 0.6598176369446485]","[0.06454587645728661, 0.03249277505677989]","[2.172921672087256, 0.5665683896441145]"
5888000000,,290,,5,888000000,'',"[joint_1, joint_2]","[5.805001868657663, 0.6604644351370368]","[0.0639235764897042, 0.0321833407665786]","[2.1486580611929402, 0.5510534450009544]"
5908000000,,291,,5,908000000,'',"[joint_1, joint_2]","[5.806272229555708, 0.66110386753755]","[0.06312436058810686, 0.03176329391490537]","[2.126468215451485, 0.5368026493442624]"
5928000000,,292,,5,928000000,'',"[joint_1, joint_2]","[5.807524885653282, 0.6617338201532217]","[0.06216370887025294, 0.031241959130698868]","[2.106300452756768, 0.5237871896388651]"
5948000000,,293,,5,948000000,'',"[joint_1, joint_2]","[5.808756767186592, 0.6623523631873356]","[0.06105669203082669, 0.03062843854466373]","[2.0880983168525313, 0.5119751358456965]"
5968000000,,294,,5,968000000,'',"[joint_1, joint_2]","[5.809965101202868, 0.6629577463470557]","[0.059817937354832394, 0.029931589125399442]","[2.071801144774395, 0.5013317907859762]"
5989000000,,295,,5,988000000,'',"[joint_1, joint_2]","[5.811147402372801, 0.6635483937254545]","[0.058461598955604835, 0.029160002635572765]","[2.057344612026187, 0.49182002709405614]"
6008000000,,296,,6,8000000,'',"[joint_1, joint_2]","[5.812301463250567, 0.6641228983092891]","[0.05700133206704898, 0.028321988108700333]","[2.044661254767726, 0.4834006107455535]"
6028000000,,297,,6,28000000,'',"[joint_1, joint_2]","[5.813425344060742, 0.6646800161618822]","[0.055450271213596795, 0.027425556743546402]","[2.033680968442044, 0.47603251074246866]"
6048000000,,298,,6,48000000,'',"[joint_1, joint_2]","[5.8145173620877095, 0.6652186603283274]","[0.05382101207756918, 0.026478409109754887]","[2.024331482414658, 0.4696731946263035]"
6068000000,,299,,6,68000000,'',"[joint_1, joint_2]","[5.815576080739639, 0.6657378945081307]","[0.05212559688002917, 0.025487924556119618]","[2.0165388103312845, 0.4642789095742654]"
6088000000,,300,,6,88000000,'',"[joint_1, joint_2]","[5.816600298355326, 0.6662369265381551]","[0.050375503089349856, 0.02446115271100619]","[2.010227676024802, 0.45980494891421575]"
6108000000,,301,,6,108000000,'',"[joint_1, joint_2]","[5.817589036818484, 0.6667151017265684]","[0.04858163527051617, 0.02340480696337354]","[2.0053219149219754, 0.45620590396561095]"
6128000000,,302,,6,128000000,'',"[joint_1, joint_2]","[5.818541530040352, 0.6671718960762121]","[0.04675431988802664, 0.02232525981223786]","[2.001744851003248, 0.45343590118650123]"
6148000000,,303,,6,148000000,'',"[joint_1, joint_2]","[5.819457212367725, 0.6676069094335828]","[0.044903302876057406, 0.02122853997240292]","[1.9994196494754912, 0.45144882466603053]"
6168000000,,304,,6,168000000,'',"[joint_1, joint_2]","[5.820335706969818, 0.6680198585973853]","[0.043037749790809626, 0.020120331124799995]","[1.9982696454021902, 0.450198524066591]"
6188000000,,305,,6,188000000,'',"[joint_1, joint_2]","[5.821176814253648, 0.6684105704183816]","[0.04116624836246625, 0.019005972200606895]","[1.998218648624347, 0.4496390081684807]"
6208000000,,306,,6,208000000,'',"[joint_1, joint_2]","[5.821980500354081, 0.6687789749200581]","[0.03929681326675592, 0.01789045908977349]","[1.9991912253778923, 0.44972462422427195]"
6228000000,,307,,6,228000000,'',"[joint_1, joint_2]","[5.822746885741043, 0.6691250984674637]","[0.03743689293967532, 0.01677844766627694]","[2.0011129570843993, 0.4504102233729823]"
6248000000,,308,,6,248000000,'',"[joint_1, joint_2]","[5.823476233982959, 0.6694490570094418]","[0.0355933782630031, 0.01567425802441999]","[2.00391067685029, 0.45165131240507894]"
6268000000,,309,,6,268000000,'',"[joint_1, joint_2]","[5.8241689407020445, 0.6697510494174024]","[0.03377261295239569, 0.01458187982301258]","[2.00751268426693, 0.4534041922071109]"
6288000000,,310,,6,288000000,'',"[joint_1, joint_2]","[5.824825522753796, 0.670031350941704]","[0.03198040548493494, 0.013504978636823775]","[2.011848939151161, 0.45562608324559156]"
6308000000,,311,,6,308000000,'',"[joint_1, joint_2]","[5.825446607659798, 0.6702903068047785]","[0.030222042408027616, 0.012446903217631804]","[2.0168512349056447, 0.45827523848062346]"
6328000000,,312,,6,328000000,'',"[joint_1, joint_2]","[5.826032923319856, 0.6705283259482]","[0.028502302877105527, 0.011410693570330185]","[2.02245335221792, 0.46131104412172885]"
6348000000,,313,,6,348000000,'',"[joint_1, joint_2]","[5.826585288026485, 0.6707458749490085]","[0.02682547427533338, 0.010399089752763522]","[2.0285911938430634, 0.46469410866296496]"
6368000000,,314,,6,368000000,'',"[joint_1, joint_2]","[5.827104600801896, 0.6709434721188652]","[0.025195368774377842, 0.009414541311532527]","[2.035202901244178, 0.4683863406491551]"
6388000000,,315,,6,388000000,'',"[joint_1, joint_2]","[5.827591832074894, 0.6711216817978451]","[0.023615340701476053, 0.008459217269479954]","[2.0422289538800564, 0.4723510156427841]"
6408000000,,316,,6,408000000,'',"[joint_1, joint_2]","[5.82804801471244, 0.6712811088530533]","[0.022088304584296628, 0.0075350165842717615]","[2.0496122519495197, 0.4765528328704123]"
6428000000,,317,,6,428000000,'',"[joint_1, joint_2]","[5.828474235418125, 0.6714223933906922]","[0.020616753751337417, 0.006643579001235529]","[2.0572981834075597, 0.4809579620377488]"
6448000000,,318,,6,448000000,'',"[joint_1, joint_2]","[5.82887162650749, 0.6715462056886592]","[0.01920277937197098, 0.005786296227478168]","[2.06523467608158, 0.48553408080828664]"
6468000000,,319,,6,468000000,'',"[joint_1, joint_2]","[5.829241358067748, 0.6716532413553997]","[0.017848089826788194, 0.0049643233580133235]","[2.073372235710557, 0.49025040344408655]"
6488000000,,320,,6,488000000,'',"[joint_1, joint_2]","[5.829584630507503, 0.6717442167193362]","[0.016554030305012818, 0.004178590488666457]","[2.081663970738018, 0.4950777011084225]"
6508000000,,321,,6,508000000,'',"[joint_1, joint_2]","[5.829902667499917, 0.6718198644519804]","[0.015321602532457186, 0.0034298144541771228]","[2.090065604678874, 0.49998831433020413]"
6528000000,,322,,6,528000000,'',"[joint_1, joint_2]","[5.83019670932102, 0.671880929426603]","[0.01415148453943973, 0.002718510633935132]","[2.0985354768766658, 0.5049561581256499]"
6548000000,,323,,6,548000000,'',"[joint_1, joint_2]","[5.830468006583023, 0.6719281648132549]","[0.013044050384595857, 0.0020450047714684737]","[2.1070345324567845, 0.5099567202695087]"
6568000000,,324,,6,568000000,'',"[joint_1, joint_2]","[5.830717814360985, 0.6719623284098635]","[0.011999389756426688, 0.0014094447575738848]","[2.1155263022700552, 0.5149670532009657]"
6588000000,,325,,6,588000000,'',"[joint_1, joint_2]","[5.830947386709554, 0.6719841792082173]","[0.011017327380567748, 0.0008118123307338711]","[2.1239768736030524, 0.519965760041839]"
6608000000,,326,,6,608000000,'',"[joint_1, joint_2]","[5.831157971565236, 0.6719944741926929]","[0.010097442166472924, 0.0002519346520291135]","[2.132354852420144, 0.5249329751949928]"
6628000000,,327,,6,628000000,'',"[joint_1, joint_2]","[5.831350806028336, 0.6719939653688183]","[0.009239086033202509, -0.00027050428474178524]","[2.140631317877683, 0.5298503399809856]"
6648000000,,328,,6,648000000,'',"[joint_1, joint_2]","[5.831527112017517, 0.6719833970179945]","[0.008441402359174906, -0.0007559524434297268]","[2.1487797698352233, 0.5347009737588521]"
6668000000,,329,,6,668000000,'',"[joint_1, joint_2]","[5.831688092289011, 0.6719635031739966]","[0.007703344006534576, -0.001204978768911692]","[2.1567760700637963, 0.5394694409634159]"
6688000000,,330,,6,688000000,'',"[joint_1, joint_2]","[5.831834926811418, 0.6719350053163335]","[0.00702369087564305, -0.0016182624725896658]","[2.164598377829598, 0.544141714480952]"
6708000000,,331,,6,708000000,'',"[joint_1, joint_2]","[5.831968769486325, 0.671898610274873]","[0.006401066950556518, -0.00199658260613402]","[2.1722270805067203, 0.5487051357662384]"
6728000000,,332,,6,728000000,'',"[joint_1, joint_2]","[5.832090745204192, 0.6718550083397972]","[0.005833956800842686, -0.0023408079464136812]","[2.1796447198470488, 0.5531483720936914]"
6748000000,,333,,6,748000000,'',"[joint_1, joint_2]","[5.832201947224266, 0.6718048715703748]","[0.005320721510005638, -0.0026518872118107173]","[2.1868359145121627, 0.5574613713153667]"
6768000000,,334,,6,768000000,'',"[joint_1, joint_2]","[5.832303434866849, 0.6717488522958064]","[0.004859614005010919, -0.002930839627207605]","[2.1937872794396753, 0.5616353144874338]"
6788000000,,335,,6,788000000,'',"[joint_1, joint_2]","[5.832396231505658, 0.671687581800958]","[0.004448793765748314, -0.003178745852372097]","[2.2004873425969307, 0.5656625667059776]"
6808000000,,336,,6,808000000,'',"[joint_1, joint_2]","[5.832481322847718, 0.6716216691895998]","[0.004086340897168751, -0.0033967392858683587]","[2.206926459641493, 0.5695366264793128]"
6828000000,,337,,6,828000000,'',"[joint_1, joint_2]","[5.832559655487865, 0.6715517004175453]","[0.0037702695507033663, -0.003585997754282318]","[2.213096726983384, 0.5732520739461148]"
6848000000,,338,,6,848000000,'',"[joint_1, joint_2]","[5.832632135724786, 0.6714782374878823]","[0.003498540685160341, -0.0037477355942361792]","[2.2189918937160016, 0.576804518233061]"
6868000000,,339,,6,868000000,'',"[joint_1, joint_2]","[5.832699628625258, 0.6714018178004082]","[0.0032690741606178544, -0.0038831961325653344]","[2.2246072728544846, 0.5801905442261885]"
6888000000,,340,,6,888000000,'',"[joint_1, joint_2]","[5.832762957323234, 0.6713229536472252]","[0.0030797601619741016, -0.003993644567946617]","[2.229939652292591, 0.5834076590171389]"
6908000000,,341,,6,908000000,'',"[joint_1, joint_2]","[5.83282290254036, 0.6712421318464941]","[0.002928469951915842, -0.004080361255483042]","[2.2349872058631064, 0.5864542382658877]"
6928000000,,342,,6,928000000,'',"[joint_1, joint_2]","[5.832880202314537, 0.6711598135062484]","[0.0028130659556947274, -0.004144635393925499]","[2.2397494048592597, 0.5893294727060725]"
6948000000,,343,,6,948000000,'',"[joint_1, joint_2]","[5.83293555192318, 0.6710764339102724]","[0.0027314111826691333, -0.004187759113574894]","[2.2442269303464513, 0.5920333150033082]"
6968000000,,344,,6,968000000,'',"[joint_1, joint_2]","[5.832989603988035, 0.6709924025180243]","[0.002681377991966447, -0.004211021961421499]","[2.248421586571629, 0.5945664271598587]"
6988000000,,345,,6,988000000,'',"[joint_1, joint_2]","[5.833042968748494, 0.6709081030707456]","[0.002660856211822866, -0.0042157057786948865]","[2.2523362157472913, 0.596930128643892]"
7008000000,,346,,7,8000000,'',"[joint_1, joint_2]","[5.833096214490595, 0.6708238937959319]","[0.0026677606239584443, -0.004203079964661117]","[2.255974614466484, 0.5991263454069528]"
7028000000,,347,,7,28000000,'',"[joint_1, joint_2]","[5.833149868119186, 0.6707401077025565]","[0.002700037826443705, -0.0041743971194604]","[2.2593414519774884, 0.6011575599367378]"
7048000000,,348,,7,48000000,'',"[joint_1, joint_2]","[5.833204415860933, 0.6706570529595126]","[0.0027556724898017207, -0.00413088905755365]","[2.2624421905260883, 0.6030267624791685]"
7068000000,,349,,7,68000000,'',"[joint_1, joint_2]","[5.833260304086225, 0.6705750133499819]","[0.002832693022787157, -0.004073763182600937]","[2.265283007949301, 0.6047374035496187]"
7088000000,,350,,7,88000000,'',"[joint_1, joint_2]","[5.833317940238351, 0.6704942487946166]","[0.0029291766654181467, -0.00400419921359255]","[2.2678707226830985, 0.6062933478382091]"
7108000000,,351,,7,108000000,'',"[joint_1, joint_2]","[5.833377693858701, 0.6704149959365662]","[0.003043254028003025, -0.003923346251367054]","[2.2702127213245733, 0.6076988296032686]"
7128000000,,352,,7,128000000,'',"[joint_1, joint_2]","[5.833439897697073, 0.6703374687817494]","[0.003173113095989856, -0.0038323201741105087]","[2.2723168888697414, 0.6089584096330461]"
7148000000,,353,,7,148000000,'',"[joint_1, joint_2]","[5.833504848896693, 0.6702618593878285]","[0.0033170027209573245, -0.003732201349618595]","[2.274191541730009, 0.6100769338430553]"
7168000000,,354,,7,168000000,'',"[joint_1, joint_2]","[5.833572810243804, 0.670188338595743]","[0.0034732356192215008, -0.0036240326519722354]","[2.2758453636086458, 0.6110594935678478]"
7188000000,,355,,7,188000000,'',"[joint_1, joint_2]","[5.833644011472274, 0.670117056797821]","[0.0036401908996389655, -0.003508817769602061]","[2.277287344304414, 0.6119113875917137]"
7208000000,,356,,7,208000000,'',"[joint_1, joint_2]","[5.833718650614007, 0.6700481447367945]","[0.0038163161428770077, -0.003387519791569778]","[2.2785267214916125, 0.6126380859550749]"
7228000000,,357,,7,228000000,'',"[joint_1, joint_2]","[5.83379689538643, 0.6699817143302749]","[0.0040001290546585, -0.003261060058668411]","[2.2795729255092576, 0.613245195562384]"
7248000000,,358,,7,248000000,'',"[joint_1, joint_2]","[5.833878884608768, 0.6699178595155395]","[0.0041902187156515796, -0.003130317265685825]","[2.280435527179859, 0.6137384276077662]"
7268000000,,359,,7,268000000,'',"[joint_1, joint_2]","[5.833964729639271, 0.6698566571097899]","[0.004385246450754176, -0.002996126801181093]","[2.281124188662147, 0.614123566827235]"
7288000000,,360,,7,288000000,'',"[joint_1, joint_2]","[5.834054515826076, 0.669798167681197]","[0.004583946340592079, -0.00285928031105979]","[2.281648617329907, 0.6144064425781663]"
7308000000,,361,,7,308000000,'',"[joint_1, joint_2]","[5.834148303964679, 0.6697424364264872]","[0.004785125397874448, -0.0027205254722707257]","[2.2820185226589755, 0.614592901736456]"
7328000000,,362,,7,328000000,'',"[joint_1, joint_2]","[5.834246131755661, 0.6696894940509388]","[0.004987663431013697, -0.002580565962973841]","[2.2822435760897095, 0.6146887834000836]"
7348000000,,363,,7,348000000,'',"[joint_1, joint_2]","[5.834348015256591, 0.6696393576470445]","[0.005190512617314387, -0.002440061615781789]","[2.2823333738263623, 0.6146998953755686]"
7368000000,,364,,7,368000000,'',"[joint_1, joint_2]","[5.834453950322519, 0.669592031568305]","[0.005392696807508458, -0.002299628740724583]","[2.2822974025218796, 0.614631992422847]"
7388000000,,365,,7,388000000,'',"[joint_1, joint_2]","[5.834563914029941, 0.6695475082948867]","[0.005593310583145619, -0.0021598406049040805]","[2.2821450077912973, 0.6144907562239434]"
7408000000,,366,,7,408000000,'',"[joint_1, joint_2]","[5.834677866079513, 0.6695057692881754]","[0.005791518087797652, -0.0020212280560193813]","[2.2818853654858935, 0.6142817770419808]"
7428000000,,367,,7,428000000,'',"[joint_1, joint_2]","[5.834795750173173, 0.6694667858314336]","[0.005986551652536522, -0.0018842802772286163]","[2.2815274556571135, 0.6140105370252639]"
7448000000,,368,,7,448000000,'',"[joint_1, joint_2]","[5.834917495361804, 0.6694305198541013]","[0.006177710235624171, -0.001749445661183983]","[2.2810800391304205, 0.6136823951150473]"
7468000000,,369,,7,468000000,'',"[joint_1, joint_2]","[5.835043017359908, 0.6693969247374909]","[0.006364357695685021, -0.0016171327913894421]","[2.2805516366055083, 0.6133025735044519]"
7488000000,,370,,7,488000000,'',"[joint_1, joint_2]","[5.835172219824157, 0.669365946099779]","[0.006545920916976618, -0.0014877115194124784]","[2.2799505101932787, 0.6128761456006362]"
7508000000,,371,,7,508000000,'',"[joint_1, joint_2]","[5.835304995593062, 0.6693375225586013]","[0.006721887804763362, -0.0013615141268924725]","[2.2792846472978234, 0.6124080254321637]"
7528000000,,372,,7,528000000,'',"[joint_1, joint_2]","[5.835441227885334, 0.669311586469572]","[0.006891805168011004, -0.0012388365616934557]","[2.278561746747485, 0.6119029584483661]"
7548000000,,373,,7,548000000,'',"[joint_1, joint_2]","[5.835580791454863, 0.6692880646394155]","[0.007055276505990231, -0.0011199397380083917]","[2.277789207075729, 0.611365513649529]"
7568000000,,374,,7,568000000,'',"[joint_1, joint_2]","[5.8357235537005545, 0.6692668790124934]","[0.007211959714438781, -0.0010050508905744505]","[2.276974116851445, 0.6108000769901237]"
7588000000,,375,,7,588000000,'',"[joint_1, joint_2]","[5.835869375729593, 0.6692479473297812]","[0.007361564726488905, -0.0008943649737761369]","[2.2761232469576176, 0.6102108459927722]"
7608000000,,376,,7,608000000,'',"[joint_1, joint_2]","[5.836018113372958, 0.6692311837594414]","[0.007503851102426683, -0.000788046096677329]","[2.2752430447137044, 0.6096018255125966]"
7628000000,,377,,7,628000000,'',"[joint_1, joint_2]","[5.836169618152304, 0.669216499498436]","[0.007638625581904287, -0.0006862289856582353]","[2.2743396297390612, 0.6089768245879156]"
7648000000,,378,,7,648000000,'',"[joint_1, joint_2]","[5.836323738197627, 0.6692038033446277]","[0.007765739611158973, -0.000589020466671886]","[2.273418791453945, 0.6083394543173245]"
7668000000,,379,,7,668000000,'',"[joint_1, joint_2]","[5.836480319115307, 0.6691930022391102]","[0.007885086857319238, -0.0004965009596973333]","[2.27248598811472, 0.6076931266985118]"
7688000000,,380,,7,688000000,'',"[joint_1, joint_2]","[5.836639204806393, 0.669184001778591]","[0.007996600720846148, -0.00040872597839982337]","[2.2715463472807977, 0.6070410543685024]"
7708000000,,381,,7,708000000,'',"[joint_1, joint_2]","[5.836800238235223, 0.6691767066977707]","[0.008100251856464161, -0.00032572762837914347]","[2.2706046676120897, 0.6063862511836469]"
7728000000,,382,,7,728000000,'',"[joint_1, joint_2]","[5.836963262148633, 0.669171021321846]","[0.008196045712370523, -0.00024751609808504153]","[2.2696654218980905, 0.6057315335780687]"
7748000000,,383,,7,748000000,'',"[joint_1, joint_2]","[5.837128119746223, 0.6691668499892938]","[0.008284020096357526, -0.00017408113655664574]","[2.268732761220081, 0.6050795226420597]"
7768000000,,384,,7,768000000,'',"[joint_1, joint_2]","[5.837294655302289, 0.6691640974453108]","[0.00836424277736443, -0.00010539351307890625]","[2.2678105201499035, 0.6044326468612844]"
7788000000,,385,,7,788000000,'',"[joint_1, joint_2]","[5.837462714740236, 0.6691626692062744]","[0.008436809129504296, -4.140645371651479e-05]","[2.2669022228945535, 0.6037931454596918]"
7808000000,,386,,7,808000000,'',"[joint_1, joint_2]","[5.8376321461603835, 0.6691624718957687]","[0.008501839825692999, 1.794294935792383e-05]","[2.2660110902928503, 0.6031630722909856]"
7828000000,,387,,7,828000000,'',"[joint_1, joint_2]","[5.837802800322203, 0.6691634135527345]","[0.00855947858668853, 7.273235983665943e-05]","[2.265140047577885, 0.6025443002241894]"
7848000000,,388,,7,848000000,'',"[joint_1, joint_2]","[5.837974531082179, 0.669165403912416]","[0.008609889991176959, 0.00012305285391549584]","[2.2642917328195535, 0.6019385259711616]"
7868000000,,389,,7,868000000,'',"[joint_1, joint_2]","[5.838147195788544, 0.6691683546608473]","[0.008653257351554052, 0.00016900761486790712]","[2.263468505965997, 0.6013472753051727]"
7888000000,,390,,7,888000000,'',"[joint_1, joint_2]","[5.838320655634272, 0.6691721796636383]","[0.00868978065975819, 0.00021071066817113064]","[2.262672458403495, 0.6007719086227337]"
7908000000,,391,,7,908000000,'',"[joint_1, joint_2]","[5.838494775969742, 0.669176795169915]","[0.008719674606655166, 0.00024828565969545364]","[2.2619054229612408, 0.6002136268009532]"
7928000000,,392,,7,928000000,'',"[joint_1, joint_2]","[5.838669426576599, 0.6691821199922963]","[0.008743166678062481, 0.0002818646789542155]","[2.2611689842879565, 0.5996734773062824]"
7948000000,,393,,7,948000000,'',"[joint_1, joint_2]","[5.838844481904358, 0.6691880756638291]","[0.008760495330062444, 0.0003115871291334976]","[2.2604644895314445, 0.5991523605122878]"
7968000000,,394,,7,968000000,'',"[joint_1, joint_2]","[5.839019821271367, 0.6691945865728108]","[0.008771908245475184, 0.00033759864534071635]","[2.2597930592571442, 0.5986510361854945]"
7988000000,,395,,7,988000000,'',"[joint_1, joint_2]","[5.8391953290317655, 0.6692015800765132]","[0.008777660673171622, 0.0003600500621835957]","[2.259155598542779, 0.5981701301008083]"
8008000000,,396,,8,8000000,'',"[joint_1, joint_2]","[5.839370894710108, 0.6692089865947723]","[0.008778013851263786, 0.00037909643151906244]","[2.2585528081927113, 0.5977101407507679]"
8028000000,,397,,8,28000000,'',"[joint_1, joint_2]","[5.839546413105344, 0.669216739684467]","[0.008773233514964231, 0.00039489609088204716]","[2.257985196015014, 0.5972714461141226]"
8048000000,,398,,8,48000000,'',"[joint_1, joint_2]","[5.839721784365834, 0.6692247760959029]","[0.00876358848921663, 0.00040760978305086695]","[2.2574530881140586, 0.5968543104515345]"
8068000000,,399,,8,68000000,'',"[joint_1, joint_2]","[5.839896914037121, 0.6692330358121268]","[0.008749349366250044, 0.00041739982667278117]","[2.256956640146431, 0.5964588910992144]"
8088000000,,400,,8,88000000,'',"[joint_1, joint_2]","[5.840071713084147, 0.66924146207218]","[0.008730787267402302, 0.0004244293379800767]","[2.256495848500979, 0.596085245231645]"
8110000000,,401,,8,108000000,'',"[joint_1, joint_2]","[5.840246097889552, 0.6692500013793348]","[0.008708172688644135, 0.0004288615031371786]","[2.2560705613586194, 0.5957333365683914]"
8128000000,,402,,8,128000000,'',"[joint_1, joint_2]","[5.840419990229797, 0.6692586034952885]","[0.008681774428725213, 0.00043085890076265294]","[2.255680489596035, 0.5954030420012955]"
8148000000,,403,,8,148000000,'',"[joint_1, joint_2]","[5.84059331723067, 0.6692672214213449]","[0.008651858598488868, 0.00043058287399220553]","[2.2553252174996725, 0.5950941581192892]"
8168000000,,404,,8,168000000,'',"[joint_1, joint_2]","[5.840766011303845, 0.6692758113675366]","[0.008618687710065845, 0.00042819295110426044]","[2.255004213258159, 0.5948064076122334]"
8188000000,,405,,8,188000000,'',"[joint_1, joint_2]","[5.840938010066019, 0.6692843327106681]","[0.00858251984391702, 0.00042384631386389177]","[2.2547168392051202, 0.594539445535309]"
8208000000,,406,,8,208000000,'',"[joint_1, joint_2]","[5.84110925624222, 0.6692927479422162]","[0.008543607891958967, 0.00041769731237135087]","[2.254462361788548, 0.5942928654173291]"
8229000000,,407,,8,228000000,'',"[joint_1, joint_2]","[5.841279697554737, 0.6693010226070006]","[0.00850219887445579, 0.00040989702524755686]","[2.2542399612436603, 0.5940662051993298]"
